"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-9", "2266", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"Thread-5", "2267", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-9", "2268", "ReadersWriters.java:158", "Field Read", "context=Writer:5, d"
"Thread-5", "2269", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-9", "2270", "ReadersWriters.java:158", "Method Call", "caller=Writer:5#run:5, target=Database:1#request_write:20"
"Thread-9", "2271", "ReadersWriters.java:83", "Method Entered", ""
"Thread-9", "2272", "ReadersWriters.java:85", "Line Step", "file=ReadersWriters.java, line=85"
"Thread-5", "2273", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-9", "2274", "ReadersWriters.java:85", "Field Read", "context=Database:1, s1"
"Thread-5", "2275", "ReadersWriters.java:93", "Line Step", "file=ReadersWriters.java, line=93"
"Thread-5", "2276", "ReadersWriters.java:93", "Field Write", "context=Database:1, w=1"
"Thread-5", "2277", "ReadersWriters.java:94", "Line Step", "file=ReadersWriters.java, line=94"
"Thread-5", "2278", "ReadersWriters.java:94", "Field Read", "context=Database:1, s1"
"Thread-5", "2279", "ReadersWriters.java:95", "Line Step", "file=ReadersWriters.java, line=95"
"Thread-6", "2280", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-5", "2281", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-6", "2282", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-5", "2283", "ReadersWriters.java:98", "Method Exit", "returner=Database:1#request_write:16, value=<void>"
"Thread-6", "2284", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-5", "2285", "ReadersWriters.java:158", "Method Returned", ""
"Thread-5", "2286", "ReadersWriters.java:159", "Line Step", "file=ReadersWriters.java, line=159"
"Thread-6", "2287", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-5", "2288", "ReadersWriters.java:159", "Field Read", "context=Writer:1, d"
"Thread-6", "2289", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-5", "2290", "ReadersWriters.java:159", "Field Read", "context=Writer:1, x"
"Thread-6", "2291", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-5", "2292", "ReadersWriters.java:159", "Method Call", "caller=Writer:1#run:1, target=Database:1#write:16"
"Thread-5", "2293", "ReadersWriters.java:124", "Method Entered", ""
"Thread-5", "2294", "ReadersWriters.java:124", "Variable Write", "context=Database:1#write:16, x=1"
"Thread-5", "2295", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-6", "2296", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-5", "2297", "ReadersWriters.java:125", "Field Read", "context=Database:1, data"
"Thread-6", "2298", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-5", "2299", "ReadersWriters.java:125", "Field Write", "context=Database:1, data=33334"
"Thread-6", "2300", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-5", "2301", "ReadersWriters.java:126", "Line Step", "file=ReadersWriters.java, line=126"
"Thread-6", "2302", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-5", "2303", "ReadersWriters.java:126", "Method Exit", "returner=Database:1#write:16, value=<void>"
"Thread-6", "2304", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-5", "2305", "ReadersWriters.java:159", "Method Returned", ""
"Thread-5", "2306", "ReadersWriters.java:160", "Line Step", "file=ReadersWriters.java, line=160"
"Thread-6", "2307", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-7", "2308", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-6", "2309", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-7", "2310", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-7", "2311", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-7", "2312", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-7", "2313", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-7", "2314", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-7", "2315", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-7", "2316", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-7", "2317", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-7", "2318", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-7", "2319", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-7", "2320", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-8", "2321", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-7", "2322", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-8", "2323", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-8", "2324", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-8", "2325", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-8", "2326", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-8", "2327", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-8", "2328", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-8", "2329", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-8", "2330", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-8", "2331", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-8", "2332", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-8", "2333", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-9", "2334", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-8", "2335", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-9", "2336", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-9", "2337", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-9", "2338", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-9", "2339", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-9", "2340", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=4"
"Thread-9", "2341", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-9", "2342", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-9", "2343", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-9", "2344", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-5", "2345", "ReadersWriters.java:162", "Line Step", "file=ReadersWriters.java, line=162"
"Thread-5", "2346", "ReadersWriters.java:162", "Field Read", "context=Writer:1, d"
"Thread-5", "2347", "ReadersWriters.java:162", "Method Call", "caller=Writer:1#run:1, target=Database:1#done_write:16"
"Thread-5", "2348", "ReadersWriters.java:100", "Method Entered", ""
"Thread-5", "2349", "ReadersWriters.java:102", "Line Step", "file=ReadersWriters.java, line=102"
"Thread-5", "2350", "ReadersWriters.java:102", "Field Read", "context=Database:1, s1"
"Thread-5", "2351", "ReadersWriters.java:103", "Line Step", "file=ReadersWriters.java, line=103"
"Thread-5", "2352", "ReadersWriters.java:103", "Field Write", "context=Database:1, w=0"
"Thread-5", "2353", "ReadersWriters.java:104", "Line Step", "file=ReadersWriters.java, line=104"
"Thread-5", "2354", "ReadersWriters.java:104", "Field Read", "context=Database:1, ww"
"Thread-5", "2355", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-5", "2356", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-5", "2357", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-5", "2358", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
"Thread-5", "2359", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-6", "2360", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "2361", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-6", "2362", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "2363", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-5", "2364", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
"Thread-5", "2365", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-7", "2366", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "2367", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-7", "2368", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "2369", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-5", "2370", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
"Thread-5", "2371", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-5", "2372", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-8", "2373", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "2374", "ReadersWriters.java:106", "Line Step", "file=ReadersWriters.java, line=106"
"Thread-8", "2375", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "2376", "ReadersWriters.java:106", "Field Read", "context=Database:1, s2_w"
"Thread-5", "2377", "ReadersWriters.java:105", "Line Step", "file=ReadersWriters.java, line=105"
"Thread-9", "2378", "ReadersWriters.java:90", "Line Step", "file=ReadersWriters.java, line=90"
"Thread-5", "2379", "ReadersWriters.java:105", "Field Read", "context=Database:1, s2_w"
"Thread-9", "2380", "ReadersWriters.java:90", "Field Read", "context=Database:1, s1"
"Thread-5", "2381", "ReadersWriters.java:108", "Line Step", "file=ReadersWriters.java, line=108"
"Thread-5", "2382", "ReadersWriters.java:117", "Line Step", "file=ReadersWriters.java, line=117"
"Thread-5", "2383", "ReadersWriters.java:117", "Field Read", "context=Database:1, s1"
"Thread-5", "2384", "ReadersWriters.java:118", "Line Step", "file=ReadersWriters.java, line=118"
"Thread-5", "2385", "ReadersWriters.java:118", "Method Exit", "returner=Database:1#done_write:16, value=<void>"
"Thread-6", "2386", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-5", "2387", "ReadersWriters.java:162", "Method Returned", ""
"Thread-5", "2388", "ReadersWriters.java:157", "Line Step", "file=ReadersWriters.java, line=157"
"Thread-6", "2389", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-5", "2390", "ReadersWriters.java:157", "Variable Write", "context=Writer:1#run:1, i=4"
"Thread-5", "2391", "ReadersWriters.java:158", "Line Step", "file=ReadersWriters.java, line=158"
"Thread-6", "2392", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=3"
"Thread-5", "2393", "ReadersWriters.java:158", "Field Read", "context=Writer:1, d"
"Thread-6", "2394", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-5", "2395", "ReadersWriters.java:158", "Method Call", "caller=Writer:1#run:1, target=Database:1#request_write:21"
"Thread-5", "2396", "ReadersWriters.java:83", "Method Entered", ""
"Thread-5", "2397", "ReadersWriters.java:85", "Line Step", "file=ReadersWriters.java, line=85"
"Thread-6", "2398", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-5", "2399", "ReadersWriters.java:85", "Field Read", "context=Database:1, s1"
"Thread-6", "2400", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-6", "2401", "ReadersWriters.java:93", "Line Step", "file=ReadersWriters.java, line=93"
"Thread-6", "2402", "ReadersWriters.java:93", "Field Write", "context=Database:1, w=1"
"Thread-6", "2403", "ReadersWriters.java:94", "Line Step", "file=ReadersWriters.java, line=94"
"Thread-6", "2404", "ReadersWriters.java:94", "Field Read", "context=Database:1, s1"
"Thread-6", "2405", "ReadersWriters.java:95", "Line Step", "file=ReadersWriters.java, line=95"
"Thread-7", "2406", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-6", "2407", "ReadersWriters.java:98", "Line Step", "file=ReadersWriters.java, line=98"
"Thread-7", "2408", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-6", "2409", "ReadersWriters.java:98", "Method Exit", "returner=Database:1#request_write:17, value=<void>"
"Thread-7", "2410", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-6", "2411", "ReadersWriters.java:158", "Method Returned", ""
"Thread-6", "2412", "ReadersWriters.java:159", "Line Step", "file=ReadersWriters.java, line=159"
"Thread-7", "2413", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-6", "2414", "ReadersWriters.java:159", "Field Read", "context=Writer:2, d"
"Thread-7", "2415", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-6", "2416", "ReadersWriters.java:159", "Field Read", "context=Writer:2, x"
"Thread-7", "2417", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-6", "2418", "ReadersWriters.java:159", "Method Call", "caller=Writer:2#run:2, target=Database:1#write:17"
"Thread-6", "2419", "ReadersWriters.java:124", "Method Entered", ""
"Thread-6", "2420", "ReadersWriters.java:124", "Variable Write", "context=Database:1#write:17, x=10"
"Thread-6", "2421", "ReadersWriters.java:125", "Line Step", "file=ReadersWriters.java, line=125"
"Thread-7", "2422", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-6", "2423", "ReadersWriters.java:125", "Field Read", "context=Database:1, data"
"Thread-7", "2424", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-6", "2425", "ReadersWriters.java:125", "Field Write", "context=Database:1, data=33344"
"Thread-7", "2426", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-6", "2427", "ReadersWriters.java:126", "Line Step", "file=ReadersWriters.java, line=126"
"Thread-7", "2428", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-6", "2429", "ReadersWriters.java:126", "Method Exit", "returner=Database:1#write:17, value=<void>"
"Thread-7", "2430", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-6", "2431", "ReadersWriters.java:159", "Method Returned", ""
"Thread-6", "2432", "ReadersWriters.java:160", "Line Step", "file=ReadersWriters.java, line=160"
"Thread-7", "2433", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-8", "2434", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-7", "2435", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-8", "2436", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-8", "2437", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-8", "2438", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-8", "2439", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
"Thread-8", "2440", "ReadersWriters.java:86", "Field Read", "context=Database:1, w"
"Thread-8", "2441", "ReadersWriters.java:87", "Line Step", "file=ReadersWriters.java, line=87"
"Thread-8", "2442", "ReadersWriters.java:87", "Field Read", "context=Database:1, ww"
"Thread-8", "2443", "ReadersWriters.java:87", "Field Write", "context=Database:1, ww=3"
"Thread-8", "2444", "ReadersWriters.java:88", "Line Step", "file=ReadersWriters.java, line=88"
"Thread-8", "2445", "ReadersWriters.java:88", "Field Read", "context=Database:1, s1"
"Thread-8", "2446", "ReadersWriters.java:89", "Line Step", "file=ReadersWriters.java, line=89"
"Thread-9", "2447", "ReadersWriters.java:91", "Line Step", "file=ReadersWriters.java, line=91"
"Thread-8", "2448", "ReadersWriters.java:89", "Field Read", "context=Database:1, s2_w"
"Thread-9", "2449", "ReadersWriters.java:91", "Field Read", "context=Database:1, ww"
"Thread-9", "2450", "ReadersWriters.java:91", "Field Write", "context=Database:1, ww=2"
"Thread-9", "2451", "ReadersWriters.java:86", "Line Step", "file=ReadersWriters.java, line=86"
"Thread-9", "2452", "ReadersWriters.java:86", "Field Read", "context=Database:1, r"
